Tytuł,Opis,Cena,Metraż
Gwiaździsta,Słoneczne mieszkanie 3pok 63m2 PoznańGrunwaldPrzedmiotem sprzedaży jest bardzo ładny słoneczny i funkcjonalny 3pokojowy lokal mieszkalny o powierzchni użytkowej 63 m2 znajdujący się na wysokim parterze w niskim bloku położonym w doskonałej lokalizacji na Grunwaldzie przy ulGwiaździstej w Poznaniu Budynek z lat 60tych niski blok,640000,63.0
Hetmańska,Ładne w atrakcyjnej lokalizacji ul HetmańskaŚWIETNA LOKALIZACJA TRZY POKOJE BALKON Polecam do sprzedaży bardzo atrakcyjnie położone ładne trzypokojowe mieszkanie o powierzchni całkowitej 6339m2 znajdujące się na Wildzie przy ulicy Hetmańskiej w Poznaniu rejon ulicy Rolnej Stan prawny spółdzielcze własnościowe prawo do lokalu z,648500,63.0
Osiedle Rusa,Os Rusa 78m2Na sprzedażNa sprzedaż mieszkanie na os Rusa 788 m2 znajdujące się na 1416 piętrze 3 pokoje Na mieszkanie składa się Pokój I 19 m2 Pokój II 17 m2 Pokój III 12 m2 Kuchnia 85 m2 Łazienka 28 m2 wc 14 m2 Korytarz 13 m2 Balkon 20 m2 Przedsionek 19 m2 Czynsz 10001200 zł Do mieszkania przynależy,649000,79.0
Antoniego Małeckiego,Sprzedam piękne mieszkanie o powierzchni 59 m2 położone na 3 piętrze na poznańskim Łazarzu przy skrzyżowaniu ulic Małeckiego i Kanałowej Funkcjonalny układ mieszkania z przestronną 18 m2 kuchnią z jadalnią w centralnej części mieszkania i dużego ponad 22 m2 salonu a także przytulnej sypialni,649000,59.0
Piła,Twoja Przestrzeń do Rozwoju Dwupoziomowe Mieszkanie na Osiedlu Górnym w Pile Idealne dla Ciebie Marzysz o przestronnym komfortowym mieszkaniu w Pile na os Górnym Cenisz sobie bliskość natury a jednocześnie dostęp do pełnej infrastruktury miejskiej Ta oferta jest stworzona dla Ciebie,649000,95.0
Stanisława Wyspiańskiego,Przytulne w super lokalizacji w sercu ŁazarzaPrzedmiotem sprzedaży jest kameralne dwupokojowe mieszkanie położone na 1 piętrze stylowej gruntownie zrewitalizowanej kamienicy z windą położonej przy ul Wyspiańskiego Lokalizacja nieruchomości w elitarnej części Łazarza w sąsiedztwie odnowionych zabytkowych kamienic jest bardzo dogodna,649900,45.0
Podolany,Słoneczne mieszkanie w willi miejskiej Podolany Lubisz kameralne miejsca Szukasz mieszkania wśród zieleni gdzie będziesz mógł odpocząć Mam dla Ciebie wyjątkowe przytulne mieszkanie na poznańskich Podolanach Położenie wśród urokliwej alei kasztanowców sprawia że docenia się niesłychany klimat tego miejsca Monitorowany zamknięty teren,650000,41.0
Wysocka,Nowe mieszkanie pod klucz M511 7279 m2Nowe mieszkanie pod klucz M511 Wysocka Park IV piętro 7279m² 4 pokojowe Mieszkanie 4pokojowe z jasnym salonem kuchnią z jadalnią łazienką sypialnią typu MASTER BEDROOM z salonem łazienkowym przedpokojem dwoma pokojami sypialnianymi oraz z komórką lokatorską w nowoczesnym budynku na,659000,72.0
Grunwald,Mieszkanie 3pokojowe z balkonem Grunwald Jeśli poszukujesz słonecznego mieszkania z niezależnym układem pomieszczeń w dobrej lokalizacji oraz dodatkowymi pomieszczeniami takimi jak piwnica i komórka lokatorska Zapraszam UKŁAD POMIESZCZEŃ salon ok 233 m2 pokój ok 99 m2 pokój ok 9m2 kuchnia ok 609 m2 łazienka ok,689000,63.0
Piła,Wyjątkowe mieszkanie w sercu miastaZapraszam na prezentację Bartosz Wyjątkowa oferta dotycząca sprzedaży nieruchomości będącej nieodłączną częścią historii miasta Mieszkanie o powierzchni około 100 m2 zaprojektowane z dbałością o najdrobniejsze szczegóły Wyjątkowego charakteru dodają mu 2 kominki wykończone naturalnym,691381,100.0
Janusza Meissnera,2 pokoje Nowe Ogrody piękny widokMIeszkanie z niesamowitym widokiem Na sprzedaż mieszkanie w prestiżowej lokalizacji Nowe Ogrody ul Meissnera Poznań Nowoczesne 2pokojowe mieszkanie o powierzchni 5277 m² zlokalizowane na popularnym osiedlu Nowe Ogrody przy ul Meissnera w Poznaniu Mieszkanie znajduje się na 4 piętrze w,699000,52.0
Jeżyce,Nowe mieszkanie z antresolą w Poznaniu OKAZJAZapraszam na prezentację Bartosz Specjalista ds nieruchomości BRAK PROWIZJI BRAK PODATKU PCC Mieszkanie z antresolą 5 piętro 4 pokoje Nowa inwestycja mieszkaniowa realizowana w Poznaniu ETAP I 1 budynek 166 mieszkań Akty przeniesienia własności III kwartał 2025 roku Funkcjonalne,750000,62.0
Ojca Maksymiliana Kolbe,Duże mieszkanie 5cio pokojowe dwupoziomoweNa sprzedaż mieszkanie 5cio pokojowe dwupoziomowe z dużą loggią o powierzchni użytkowej 1175 m2 Przedmiotem oferty jest przestronne 5cio pokojowe mieszkanie dwupoziomowe z dużym potencjałem zlokalizowane w Śródmieściu Posiada ono powierzchnię użytkową 1175 m² oraz powierzchnię,750000,117.0
Milczańska,3 pokoje miejsce postojowe ul MilczańskaWitam Zapraszam do zapoznania się z 3 pokojowym mieszkaniem które znajduje się przy ul Milczańskiej w nowej inwestycji Lune De Malta Nieruchomość znajduje się na I piętrze w V piętrowym budynku który zostanie oddany do użytku w I kwartale 2025r W skład mieszkania wchodzą pokój z,780000,58.0
Jeżyce,Dwupoziomowe z dwoma balkonami w centrum miasta Na sprzedaż mieszkanie dwupoziomowe zlokalizowane na poznańskich Jeżycach blisko Mostu Teatralnego Powierzchnia użytkowa lokalu 664m2 na którą składają się na pierwszym poziomie pokój dzienny z wydzieloną kuchnią o łącznej powierzchni 34m2 na drugim poziomie dwie sypialnie,795000,66.0
Zygmunta Krasińskiego,Mieszkanie w Kamienicy mp LOKAL UŻYTKOWYZ przyjemnością przedstawiam wyjątkową ofertę mieszkania w zabytkowej kamienicy położonej w samym sercu Poznania To niezwykłe mieszkanie o powierzchni 78 m² oferuje nie tylko komfortowe warunki do zamieszkania ale także możliwość prowadzenia działalności gospodarczej w przyległym LOKALU,880000,77.0
Zygmunta Krasińskiego,Centrum 3pokoje lokal użytkowyOferuję dziś Państwu 3pokojowe mieszkanie wielkości 7794m2 we wspaniałej lokalizacji z pięknym widokiem na ul Ignacego Krasińskiego 2 Mieszkanie w urokliwej kamienicy która aktualnie przechodzi rewitalizację usytuowane na trzecim piętrze otwiera przed przyszłym właścicielem,890000,77.0
Kamionki,Okazjabliźniak o wysokim standardzie w KamionkachOpiekun oferty Żaneta Ledzińska biuro nieruchomości Prestige Wyjątkowa oferta sprzedaży w pełni wyposażony bliźniak w Kamionkach Zapraszamy do zapoznania się z luksusową ofertą sprzedaży nowoczesnego w pełni wyposażonego bliźniaka usytuowanego w miejscowości Kamionki Ten niezwykły dom,890000,102.0
Wola,Duże mieszkanie z ogrodem blisko jezioro RusałkaDUŻE 4pokojowe MIESZKANIE Z DUŻYM OGRODEM BLISKO RUSAŁKI W DOBREJ CENIE Polecam Państwu fantastycznie zlokalizowaną nieruchomość To duże 94 mkw 4pokojowe mieszkanie na parterze willi miejskiej z lat 30tych z ogrodem Dom zbudowany jest cegły ma dwa osobne mieszkaniamia osobne księgi,899000,93.0
Wola,Duże mieszkanie piętro willi dobra cenaDUŻE SŁONECZNE 4pokojowe MIESZKANIE Z POTENCJAŁEM NA WOLI BLISKO RUSAŁKI W DOBREJ CENIE Polecam Państwu fantastycznie zlokalizowaną nieruchomość To ponad stumetrowe 4pokojowe mieszkanie na piętrze willi miejskiej z lat 30tych z ogrodem Dom zbudowany jest cegły ma dwa osobne,950000,101.0
Głogowska,PRZESTRONNE i WYGODNE MIESZKANIE NA ŁAZARZUPrzestronne i wygodne mieszkanie na Łazarzu Atrakcyjna lokalizacja w spacerowej odległości od Parku Kasprowicza i Parki Wilsona oraz w sąsiedztwie Rynku Łazarskiego Bardzo blisko do przystanków komunikacji miejskiej linie tramwajowe i autobusowe z łatwym dojazdem do centrum oraz dworca,990000,100.0
Jakuba Krauthofera,Inwestycyjne mieszkanie 3pokojowe w PoznaniuNa sprzedaż 3pokojowe mieszkanie inwestycyjne w Poznaniu LOKALIZACJA Oferujemy na sprzedaż przestronne mieszkanie 3pokojowe położone przy ulicy Krauthofera 22C w Poznaniu Nieruchomość znajduje się w doskonałej lokalizacji zaledwie kilka kroków od pięknego parku im Jana Kasprowicza,999000,74.0
Promienista,Mieszkanie 88m2 dwupokojowe 39m2garażogródOFERTA BEZ PROWIZJI WYNAGRODZENIE POŚREDNIKA OPŁACA SPRZEDAJĄCY Zapraszam na prezentację przestronnego czteropokojowego mieszkania położonego w willowej części Grunwaldu przy ulicy Promienistej niezależne mieszkanie 39m2 piwnica niezależny garaż oraz ogród 149m2 Lokal nadaje się idealne,1035500,88.0
Buk,Nowoczesny Dom Pełen Energii Ekonomiczna OkazjaDom na przedmieściach Buku w cichej okolicy blisko lasy i jezioro Lokalizacja z dala od miejskiego zgiełku jednakże dojazd do Poznania zajmuje tylko 30 minut panele fotowoltaiczne klimatyzacja napinane sufity monitoring elektroniczny zamek światłowód bardzo ekonomiczne w,1100000,83.0
Morasko,Dwupoziomowy piękny apartament Różany PotokStarannie zaprojektowany dwupoziomowy apartament z dużymi przeszkleniami w kameralnym budynku w pobliżu Rezerwatu przyrody Żurawiniec oraz Lasu Umultowskiego na osiedlu Różany Potok Mieszkanie znajduję się na 2 piętrze łączna powierzchnia piętro plus poddasze wynosi 10355 m2 Na poddaszu,1171506,103.0
Zofii Nałkowskiej,Komfortowe duży BALKON 2 mca postojowe w haliInwestycja Osiedle Botaniczna w bliskim sąsiedztwie jeziora Rusałka cieszy się dobrą opinią i jest chętnie wybieranym miejscem do życia Oryginalnie zaprojektowana przestrzeń wokół budynków liczne udogodnienia dla mieszkańców i całodobowa ochrona sprawiają że dobrze i komfortowo się tutaj,1395000,56.0
Starołęka,lokale z tarasami i ogródkami przy parku pałacowymWydanie lokali wiosna 2025 Bezprogowy apartament z angielskim wejściem z poziomu parteru z osiedlowej alejki z tarasem przechodzącym w ogród i widokiem na staw i park sąsiedniego osiedla Silva Eco Ville Apartament może powstać z połączenia dwóch mniejszych sąsiadujących ze sobą lokali i w,1580000,104.0
Grudzieniec,Penthouse na Sołaczu 123m2 tarasu parkingZapraszam do zapoznania się z wyjątkową ofertą sprzedaży dwukondygnacyjnego apartamentu położonego w samym sercu Poznania Nieruchomość w stanie podwyższonym deweloperskim do własnej aranżacji Cena zawiera podatek vat sprzedaż zwolniona jest z podatku pcc NIERUCHOMOŚĆ I poziom Pokój 1 16,1850000,95.0
Armii Krajowej,Ustawne mieszkanie po remoncie kuchni i łazienkiWyremontowane mieszkanie z przypisanym miejscem parkingowym meblami kuchennymi w zabudowie oraz roletami w oknach W cichej części bloku usytuowane na parterze z widokiem na zieleń z obu stron Mieszkanie bardzo ciepłe zimą a latem odczuwalny przyjemny chłód ze względu na docieplenie,240000,38.0
Słomianka,Mieszkanie z duszą w centrum GnieznaMieszkanie w centrum Gniezna 6373 m² w kamienicy z potencjałem Przedstawiam państwu przestronne mieszkanie w kamienicy zlokalizowane w samym sercu Gniezna woj wielkopolska Idealna propozycja dla osób ceniących sobie bliskość centrum zabytków i natury Atuty nieruchomości Powierzchnia,299000,63.0
Polskiej Organizacji Wojskowej,Mieszkanie 2pokojowe na POW wraz z garażem na sprzedaż Przedstawiamy ofertę sprzedaży lokalu mieszkalnego o powierzchni 5138 usytuowanego na drugim piętrze w bloku przy ul POW 3 Lokal składa się z 2 niezależnych pokoi kuchni łazienki wraz z WC przedpokoju oraz piwnicy Mieszkanie jest,300000,51.0
Grunwaldzka,pokoje z ogródkiem i miejscem post nowośćNowa inwestycja mieszkaniowa w Wągrowcu przy ul Gruwaldzkiej Mieszkania w przedsprzedaży do 5 taniej niż cena katalogowa Zapraszamy do zapoznania się z ofertą 24 nowoczesnych i kompaktowych mieszkań o powierzchni od 25 do 57 m² idealnych dla singli par i małych rodzin W ofercie dostępne,320498,45.0
Jeżyka,4 pokoje w centrum Wągrowca idealne dla rodzinyMam przyjemność zaprezentować wyjątkowe mieszkanie położone w samym centrum Wągrowca przy ul Jeżyka 13 To doskonała propozycja dla rodzin par a także inwestorów szukających mieszkania pod wynajem ampnbsp,327000,65.0
Piła,Mieszkanie 4 pokojowe na sprzedażOBNIŻKA CENY Piła Górne Mieszkanie 4 pokojowe na sprzedaż na Osiedlu Górnym Mieszkanie o pow 5663m2 położone na IVp w bloku Balkon piwnica Funkcjonalny układ pomieszczeń mieszkanie dwustronne SŁONECZNE Stolarka okienna PCV na podłodze panele oraz terakota OPIS POMIESZCZEŃ pokój dzienny,329000,56.0
Leśna,Osiedle Przylesie etap 2 Robakowok PoznaniaDrugi etap osiedla Przylesie w Robakowie koło Poznania Jedyne takie osiedle w okolicy Na sprzedaż lokale mieszkalne o pow od 306197 mkw w Robakowiek Poznania w niskich 3 kondygnacyjnych budynkach wielorodzinnych Lokale mieszkalne jedno dwu oraz trzy pokoje Już w sprzedaży Osiedle,333064,42.0
Bohaterów Westerplatte,Mieszkanie w bloku 3 pokoje gotowe do wprowadzenia sprzedaż Rawicz Na sprzedaż wygodne mieszkanie z balkonem na osiedlu Westerplatte w Rawiczu ZADZWOŃ DO NAS OFERTA NA WYŁĄCZNOŚĆ Kupując tą nieruchomość nie podpisujesz żadnych umów Wesprzemy Cię w uzyskaniu atrakcyjnej ceny zapewnimy,360000,52.0
Ignacego Paderewskiego,Sprzedaż lub zamiana na mieszkanie 12 pokojoweNa sprzedaż lub zamianę mieszkanie o pow 638 mkw w Śremie przy ul Paderewskiego 9 W skład mieszkania wchodzą pokój dzienny z dużą loggią sypialnia sypialnia kuchnia łazienka WC korytarz do mieszkania przynależy piwnica Mieszkanie w stanie dobrym Ściany malowane częściowo tapety na,369000,63.0
Karola Kurpińskiego,Sprzedam trzy pokojowe mieszkanie 1 piętro ZatorzeNa sprzedaż przestronne rozkładowe trzypokojowe mieszkanie o powierzchni 5930 m2 z balkonem usytuowane na 1 piętrze w niskim czteropiętrowym bloku Budynek zlokalizowany w Koninie na osiedlu Zatorze przy ul Kurpińskiego Wyszczególnienie pomieszczeń 3 pokoje jeden z dużym balkonem widna,379000,59.0
Tadeusza Kościuszki,Dwa lokale Śrem ul KościuszkiNa sprzedaż lokal idealny jako inwestycja kapitału Nieruchomość położona w Śremie przy ulicy Kościuszki podzielona na dwa mniejsze mieszkania Pierwszy lokal składa się z kuchni łazienki oraz salonu z jadalnią pow 4195 m2 a także antresoli o powierzchni użytkowej 1740 m2 Mieszkanie do,380000,139.0
Os Rzeczypospolitej,os Rzeczypospolitej z balkonem 2piętro z 4POLECAM Ustawne mieszkanie z balkonem Każde pomieszczenie oddzielne 16m2 8m2 kuchnia 7m2 przestrzenny przedpokój z miejscem na szafę typu Komandor łazienka razem z wcDużajasna kuchniaW przedpokoju I małym pokoju zabudowa Rolety zewnętrzne w każdym oknie Świetna lokalizacja idealna,408000,36.0
Konin,Rozkładowe mieszkanie na WodnejZapraszam do zapoznania się z naszą ofertą mieszkania znajdującego się na Osiedlu Starówka w Koninie Mieszkanie idealnie nadaje się dla pary lub rodziny 21 Szczegóły nieruchomości ampnbspampnbspampnbspampnbsp ampnbspampnbsp Powierzchnia 4726 m2,435000,47.0
Ognik,Miszaknie Grunwald Ognik 2 pokojeMamy przyjemność zaprezentować Państwu mieszkanie w doskonałej lokalizacji z doskonałą komunikacją i infrastrukturą ul Ognik 13A znajdujące się na pierwszym piętrze z idealną ekspozycją Lokal o powierzchni 374 m2 funkcjonalnie składa się z następujących pomieszczeń salon 1678 m2,440000,37.0
Południowa,Kawalerka pod inwestycję PlewiskaZapraszam do zapoznania się z ofertą sprzedaży kawalerki w Plewiskach LOKALIZACJA Mieszkanie w Plewiskach to gwarancja codziennej wygody Inwestycja znajduje się na gruncie bezpośrednio przylegającym do innego osiedla gdzie działają punkty handlowousługowe szkoła i przedszkole Dużą zaletą,445000,39.0
Leśna,Osiedle Przylesie etap 2 Robakowok PoznaniaDrugi etap osiedla Przylesie w Robakowie koło Poznania Jedyne takie osiedle w okolicy Na sprzedaż lokale mieszkalne o pow od 306197 mkw w Robakowiek Poznania w niskich 3 kondygnacyjnych budynkach wielorodzinnych Lokale mieszkalne jedno dwu oraz trzy pokoje Już w sprzedaży Osiedle,489563,61.0
Bukowska,Na sprzedaż mieszkanie 2 pokoje ulBukowskaNa sprzedaż 2pokojowe mieszkanie na ul Bukowskiej w Poznaniu To doskonała propozycja dla osób poszukujących komfortowego lokum i ceniącego sobie wygodę miejskiego życia Mieszkanie świetnie nadaje się również pod inwestycję ze względu na swoje położenie blisko centrum Poznania Obecnie do,490000,48.0
Sucha,3 pokoje z balkonem w świetnym staniePoszukujesz mieszkania dla rodziny lub pod inwestycję Zapraszam do zapoznania się z ofertą sprzedaży 3 pokojowego mieszkania z balkonem położonego przy ul Suchej w Poznaniu Nieruchomość znajduje się na pierwszym piętrze w nowoczesnym bloku z windą wybudowanym w 2018 roku Do mieszkania,515000,47.0
Brzoskwiniowa,nowe przestronne 3pok mieszkanie ok 70 m2 ŚliwnikiNa sprzedaż nowe 3pokojowe mieszkanie o powierzchni ok 70 m2 w miejscowości Śliwniki gmina Nowe Skalmierzyce Mieszkanie mieści się na Iszym piętrze w nowym dwukondygnacyjnym budynku typu szeregowiec Układ mieszkania przestronny salon z aneksem kuchennym dwa pokoje większa sypialnia z,550000,68.0
Leśna,Śliwniki nowe mieszkanie na sprzedaż stan deweloperski rynek pierwotny atrakcyjne ceny Przedstawiamy Państwu unikalną inwestycję która zmieni oblicze aglomeracji kalisko ostrowskiej Miasteczko Zielone Ogrody to projekt jakiego jeszcze nie było w naszym regionie Jest to połączenie,569000,112.0
Rataje,gotowe do odbioru przestronne 3 pokoje RatajeOferujemy na sprzedaż przestronne trzypokojowe mieszkanie o powierzchni 5471 m² położone na 1 piętrze nowoczesnego budynku Mieszkanie jest doskonale zaprojektowane oferując komfort i funkcjonalność a także możliwość przekształcenia go w trzy niezależne pokoje co czyni je idealną opcją pod,573000,54.0
Przy Łowisku,Połówka domu jednorodzinnego 118 m2 z ogrodemŚWIETNA LOKALIZACJA DUŻY POTENCJAŁ Połówka domu jednorodzinnego na sprzedaż Parterowe mieszkanie 5pokojowe z ogrodem oraz 2 miejscami parkingowymi o powierzchni użytkowej 11860 m2 Mieszkanie w domu jednorodzinnym dwulokalowym Dzięki postawieniu ścianki w pokoju dziennym można wygospodarować,652300,118.0
Kanałowa,Łazarz Kanałowa I 4 pok I pow 9160 m2 I BalkonDuże mieszkanie 4pokojowe o pow 9160 m2 w kamienicy przy ul Kanałowej z balkonem W zasięgu Parku Wilsona Na sprzedaż mieszkanie o powierzchni 9160 m2 położone jest na 2 piętrze kamienicy dobrze doświetlone z oknami na ulice Kanałową i wewnętrzny dziedziniec Mieszkanie składa się z,739000,91.0
Śliska,Na sprzedaż przestronne 4pokojowe mieszkanieNa sprzedaż słoneczne mieszkanie o powierzchni 7374 m2 znajdujące się w Poznaniu przy ulicy Śliskiej Mieszkanie znajduje się na 5 piętrze i składa się z 4 pokoi salonu z aneksem kuchennym oraz 3 sypialni 2 łazienek i dużego balkonu Zalety mieszkania Jasne i funkcjonalne wnętrza,750000,73.0
