gratka_mieszkania
Tytuł;Opis;Cena;Metraż
Poznańska;KAMIENICA MIESZKANIE DWUPOZIOMOWE 137 M2 JEŻYCENA SPRZEDAŻ W STANIE PODWYŻSZONYM DEWELOPERSKIM MIESZKANIE 2 POKOJE W BARDZO ŁADNEJ, CAŁKOWICIE WYREMONTOWANEJ KAMIENICY NA JEŻYCACH, NA UL. POZNAŃSKIEJ 50 Dwupoziomowe mieszkanie (poziom pierwszy 67,8 m2 i plus dodatek antresola 69,6 m2) w podwyższonym standardzie deweloperskim - super...;799000.0;67
Ceglana;Mieszkanie z balkonem z garażem i komórką w cenieZachęcam do zakupu komfortowego mieszkania w stanie deweloperskim, na Górczynie. Jeśli szukasz mieszkania w zielonej okolicy, w sąsiedztwie stawów, to idealna propozycja dla Ciebie. LOKALIZACJA Osiedle mieszkaniowe położone w zielonej części Poznania w dzielnicy Grunwald-Górczyn. Inwestycja...;942800.0;75
Starołęcka;Komfortowy Pethouse z tarasem, widok na Wartę,Zapraszam do zapoznania się z ofertą sprzedaży wyjątkowego apartamentu typu Penthouse w Poznaniu w unikalnej i prestiżowej inwestycji HERMES na poznańskiej Starołęce. Apartament w standardzie PREMIUM o powierzchni 66,67 m2, znajduje się na ostatnim 7 piętrze nowoczesnego apartamentowca...;1150000.0;66
Katowicka;Gotowiec inwestycyjny - 3 mieszkania w jednymSzanowni Państwo, Oferujemy do sprzedaży gotowiec inwestycyjny ( ROI 8% )  o powierzchni 91,5 m2 znajdujący się w nowo wybudowanym apartamentowcu ART MALTA, przy ulicy Katowickiej 2.  Inwestycja została całkowicie zaaranżowany według projektu, wykonana została pełna zabudowa stolarska w każdym z...;1250000.0;91
Tylne Chwaliszewo;Ekskluzywne apartamenty na sprzedaż - inwestycjaZapraszamy do zakupu wyjątkowej oferty - 7 apartamentów w premium standardzie, położonych w doskonałej lokalizacji Poznania - Chwaliszewo. To niepowtarzalna inwestycja, która zapewni Ci gotowy, dobrze prosperujący biznes oraz zyski. ROI na poziomie 7-8% Apartamenty o łącznej powierzchni 271 m2...;5100000.0;271
Grunwaldzka;"Ostrów Wielkopolski, nowe mieszkanie na sprzedaż, stan deweloperski, rynek pierwotny, cena gwarantowana, II odsłona Os Grunwaldzkiego II ETAP. B2.1.3. Prezentowane mieszkanie w cenie 8500 zł brutto za m kw. o pow. 32,36 m2 i składa się: - pokoju dziennego z aneksem kuchennym o pow. 21,48 m2; -...";275060.0;32
Grunwaldzka;Nowa inwestycja, wygodne układy, wysoki standardNowa inwestycja mieszkaniowa w Wągrowcu przy ul. Gruwaldzkiej! Mieszkania w przedsprzedaży 5% taniej niż cena katalogowa. Zapraszamy do zapoznania się z ofertą 24 nowoczesnych i kompaktowych mieszkań o powierzchni od 25 do 57 m² - idealnych dla singli, par i małych rodzin. W ofercie dostępne są:...;277780.0;36
Kościan;3-pok. mieszkanie,spokojna okolica,blisko centrumNa sprzedaż urokliwe 3-pokojowe mieszkanie w spokojnej okolicy, blisko centrum Kościana! Oferujemy komfortowe mieszkanie po generalnym remoncie, położone w cichej, ale dobrze skomunikowanej okolicy, zaledwie kilka minut od centrum miasta i wszystkich niezbędnych udogodnień. Mieszkanie znajduje...;320000.0;54
ks. kard. Stefana Wyszyńskiego;ul. Wyszyńskiego apartament 62m2NA SPRZEDAŻ BEZCZYNSZOWY APARTAMENT W CENTRUM GNIEZNA! Lokal mieszkalny w ścisłym centrum Gniezna przy ul. Wyszyńskiego, w stylowej kamienicy, na parterze. Lokal o powierzchni 62m2, składa się z dwóch niezależnych pokoi, kuchni z jadalnią, łazienki i przedpokoju. Lokal po kapitalnym remoncie w...;339000.0;62
Partyzantów;Mieszkanie 3-pokojowe w Złotowie ul. PartyzantówMieszkanie 3 pokojowe z piwnicą w Złotowie przy ul. Partyzantów Na sprzedaż przestronne mieszkanie o powierzchni 83,30 m², usytuowane na pierwszym piętrze w kameralnym, dwupiętrowym budynku.  Nieruchomość położona jest w cichej, zielonej okolicy, w otoczeniu jezior i terenów rekreacyjnych....;359000.0;83
Grunwaldzka;Ostrów Wielkopolski, nowe mieszkanie na sprzedaż, stan deweloperski, rynek pierwotny, cena gwarantowana, II odsłona Osiedla Grunwaldzkiego, II ETAP. B2.3.1A. Polecam Państwu drugi etap z II już odsłony kontynuacji udanego Osiedla Grunwaldzkiego, powstającego w północnej części Ostrowa...;365670.0;43
Ludowa;Mieszkanie 3 - pokojowe z balkonem na parterzePrzedmiotem oferty jest przestronne mieszkanie 3-pokojowe o powierzchni 58.92m², usytuowane na parterze. Mieszkanie składa się z trzech pokoi, oddzielnej kuchni, łazienki oraz WC. Dodatkowym atutem jest duży balkon! Mieszkanie jest bardzo dobrze zlokalizowane - w pobliżu znajdują się liczne...;380000.0;58
Droga Leśna;Gotowe do wejścia | klimatyzacjaPrzedstawiamy Państwu wyjątkową ofertę sprzedaży mieszkania w pełni gotowego do zamieszkania, bez konieczności wkładu finansowego, co czyni je idealnym rozwiązaniem zarówno dla rodziny 2+1, jak i osób poszukujących lokalu pod wynajem. LOKALIZACJA  Lokalizacja to kolejny mocny punkt tej oferty - w...;389000.0;50
Leszno;Mieszkanie 2-pokojowe. 49m2. WINDANowoczesne 2-pokojowe mieszkania w atrakcyjnej lokalizacji - Gronowo Na sprzedaż oferujemy komfortowe 2-pokojowe mieszkania w nowo wybudowanym bloku (2024). Mieszkania dostępne na I, II, III oraz IV piętrze. Budynek wyposażony w windę, co zapewnia wygodę dla mieszkańców. Mieszkanie składa się z:...;392000.0;49
Osiedle Jagiellońskie;Na sprzedaż przestronne mieszkanie , 3 pokoje z balkonem w Kościanie. OFERTA BEZ PROWIZJI - kupując tą nieruchomość z naszą pomocą nie zapłacisz prowizji i nie podpisujesz żadnych umów. Wesprzemy Cię w uzyskaniu atrakcyjnej ceny, a następnie zapewnimy pełną obsługę notarialną wraz z weryfikacją...;395000.0;60
Os. Kosmonautów;Miejsce postojowe na parkingu spółdzielniBEZPIECZNA TRANSAKCJA TYLKO Z LICENCJONOWANYM POŚREDNIKIEM!!! Na sprzedaż 2-pokojowe mieszkanie o nietypowym i bardzo funkcjonalnym układzie pomieszczeń o pow. 38,10m2 na os. Kosmonautów. Lokal znajduje się na I piętrze i składa się z pokoju dziennego (balkon papieski) z otwartą kuchnią i...;439000.0;38
Wilda;Mieszkanie 2-pokojowe na DębinieOGŁOSZENIE O PRZETARGU NA SPRZEDAŻ LOKALU MIESZKALNEGO Spółdzielnia Mieszkaniowa „Dębina” w Poznaniu ogłasza przetarg dwuetapowy na sprzedaż prawa do lokalu mieszkalnego położonego w Poznaniu, os. Dębina 8, lokal nr 8. I. Przedmiot przetargu Lokal mieszkalny o powierzchni użytkowej 47,95 m²,...;441000.0;47
Garncarska;Nowe mieszkanie 2 pokojowe 51m2 Kalisz CentrumNa sprzedaż mieszkanie 2 pokojowe o powierzchni 50,79m2 z dużym balkonem typu loggia o powierzchni 7,32m2 zlokalizowane na 3 piętrze nowego bloku z windą ukończonego w 2022roku w centrum Kalisza. Jest to jedyne w kompleksie, mieszkanie w standardzie deweloperskim PREMIUM, czyli: w całym...;449000.0;50
Grunwaldzka;Ostrów Wielkopolski, nowe mieszkanie na sprzedaż, stan deweloperski, rynek pierwotny, II odsłona Os Grunwaldzkiego, II ETAP. B2.1.5A Polecam Państwu drugi etap z II już odsłony kontynuacji udanego Osiedla Grunwaldzkiego, powstającego w północnej części Ostrowa Wielkopolskiego. Gorąco zapraszam na...;484104.0;52
Poznań;Mieszkanie na parterze ul. Rycerska PoznańNa sprzedaż lokal mieszkalny o pow. 53,6 mkw w Poznaniu przy ul. Rycerskiej 25.  W skład lokalu wchodzą: pokój o pow. ok 22,7 mkw, pokój o pow. 12,7 mkw, kuchnia o pow. ok 9mkw, korytarz oraz łazienka. Mieszkanie ze sporymi możliwościami adaptacyjnymi i aranżacyjnymi ze względu m.in. na układ...;499000.0;53
Ludwika Braille'a;Okazja – 3 pokoje z balkonem w dobrej lokalizacjiZapraszam do zapoznania się z ofertą sprzedaży funkcjonalnego, wygodnego, trzypokojowego mieszkania z balkonem usytuowanego na parterze w niskim bloku z windą . Powierzchnia : 43,93m2 Cena: 529 000 Idealna lokalizacja - otoczony zielenią blok znajduje się na poznańskim Piątkowie . W pobliżu:...;529000.0;43
Lotnicza;Osiedle Widokowe Piła Górne ul. LotniczaMieszkanie 3-pokojowe w stanie deweloperskim o pow. 66,10 m2 Nieruchomość składa się z: - salonu z aneksem kuchennym o pow. 24,93 m2, - pokoju o pow. 13,50 m2, - sypialni o pow. 10,19 m2, - łazienki o pow. 5,26 m2, - pralni o pow. 2,34 m2, - przedpokoju o pow. 9,88 m2. Piwnica dodatkowo płatna...;548630.0;66
Rataje;mieszkania nad WartąWydanie lokalu- wiosna 2025 r. Nowoczesna inwestycja zlokalizowana w pobliżu planowanego przystanku tramwaju wodnego co centrum Osiedla Portowo nad Wartą przy rowerowej Wartostradzie w kierunku centrum i zielonych nadrzecznych terenach, blisko parku. Łatwy dojazd do centrum, doskonałe...;576201.0;42
Nowy Świat;Świetne mieszkanie z parkingiem 3 pokojePolecam na sprzedaż świetne mieszkanie położone przy ul. Nowy Świat. Największą zaletą lokalu jest lokalizacja, rozkład pomieszczeń oraz zamknięty duży parking dla mieszkańców budynku (szlaban na pilota). Do dyspozycji mam w pełni niezależny układ wszystkich pomieszczeń. Trzy osobne i bardzo...;615000.0;61
Ogrodowa;Przestronne M3 z ogródkiem w NekliNIE POBIERAMY PROWIZJI OD KUPUJĄCYCH Gorąco polecamy na sprzedaż atrakcyjne mieszkanie 3-pokojowe o pow. ok.101 m2 w szeregowcach w Nekli, przy ul. Ogrodowej 1. Super lokalizacja. Z dala od miejskiego zgiełku, w otoczeniu zieleni, ale blisko trasy 92 - szybkie połącznie - Poznań / Konin. Lokal...;615000.0;101
Starołęka;lokale z tarasami i ogródkami przy parku pałacowymWydanie lokali- wiosna 2025. Mieszkanie z loggią i tarasem na dachu budynku ! Inwestycja realizowana na terenach rewitalizowanego folwarku Starołęka Wielka przy parku ze starodrzewem pałacu Marcina Biedermanna - patrioty i postrachu hakatystów - stykająca się z luksusowym osiedlem Silva Eco...;667880.0;49
Jana Henryka Dąbrowskiego;"Dąbrowskiego 29 Jeżyce centrumPolecam na sprzedaż piękne mieszkanie zlokalizowane w Poznaniu w samym centrum Jeżyc przy ul. Dąbrowskiego 29 w inwestycji  ""Kamienica za teatrem"". Mieszkanie położone na 3 piętrze (budynek z windą) o powierzchni użytkowej 55 m2. Układ: salon z aneksem kuchennym oraz wyjściem na balkon, sypialnia...";725000.0;55
Towarowa;2 pokoje, Towarowa 45 AtanerNa sprzedaż wyjątkowe mieszkanie w prestiżowej inwestycji realizowanej przez renomowanego dewelopera Atanera przy ul. Towarowej 45 w centrum Poznania. Mieszkanie w stanie deweloperskim, na załączonych zdjęciach wizualizacje przestrzeni. Informacje o mieszkaniu: • Powierzchnia: 39 m² • Liczba...;741000.0;39
Piątkowo;Polecam na sprzedaż mieszkanie trzypokojowe o powierzchni 65 m2. Lokal położony na poznańskim Piątkowie na osiedlu Stefana Batorego. Mieszkanie po kapitalnym remoncie nie wymagające jakichkolwiek nakładów finansowych, składające się z dużego pokoju z wyjściem na balkon, dwóch niezależnych pokoi,...;745000.0;65
Poznańska;3 pokoje, 63 m2, balkon, piwnica, KoziegłowyTrzypokojowe mieszkanie o powierzchni 63.00 m2. usytuowane w niskim bloku na 1 piętrze na osiedlu Karolin - Koziegłowy. Niezależny układ pomieszczeń. Poglądowy rzut zamieszczony w galerii zdjęć. Z pokoju dziennego wyjście na przestronny balkon. Mieszkanie dwustronne (ekspozycja okien od strony...;499000.0;64
Jana Umińskiego;3 pokoje, piwnica, garaż, balkonZapraszamy Cię do zapoznania się z ofertą ustawnego mieszkania trzypokojowego na Poznańskiej Wildzie – ul. Spychalskiego 37 – inwestycja Vilda Moderne z 2024 Rzut mieszkania dostępny w galerii zdjęć. Na życzenie udostępnię również wideo prezentujące nieruchomość. Zapraszam do kontaktu.     ATUTY:...;866580.0;65
Osiedle Bolesława Śmiałego;Sprzedam 4 pok mieszkanie na Os. ŚmiałegoDo Sprzedania komfortowe, czteropokojowe mieszkanie położone na Osiedlu Śmiałego w Poznaniu. Powierzchnia mieszkania: 74 m2 Powierzchnia: Mieszkanie składa się z czterech jasnych i przestronnych pokoi – trzech sypialń i salonu. Kuchnia: Osobna z oknem. Łazienka: Łazienka wyposażona w wannę. WC:...;777000.0;74
Śródecki;Polecam na sprzedaż mieszkanie położone przy Rynku Śródeckim z przepięknym widokiem na Jezioro Maltańskie i Katedrę. Mieszkanie składa się z obecnie z pięciu niezależnych pokoi, aneksu kuchennego, korytarza, łazienki. Lokal posiada jeszcze piwnicę oraz komórkę lokatorską na półpiętrze (dawne wc)....;799000.0;70
Głogowska;Idealny jako BIURO lub POD WYNAJEM! - na ŁazarzuNa sprzedaż ATRAKCYJNE, duże 5-pokojowe mieszkanie z możliwością wynajmowania, prowadzenia działalności biurowej lub dla osób chcących zamieszkać w przestronnym mieszkaniu w stylowej kamienicy.  *   Blisko dworca i uczelni wyższych oraz komunikacji miejskiej   *  *   Doskonała lokalizacja - Górny...;849000.0;98
Wielka Wieś;Nowoczesny Dom Pełen Energii Ekonomiczna OkazjaDom na przedmieściach Buku, w cichej okolicy, blisko lasy i jezioro. Lokalizacja z dala od miejskiego zgiełku, jednakże dojazd do Poznania zajmuje tylko 30 minut. - panele fotowoltaiczne - klimatyzacja - napinane sufity - monitoring - elektroniczny zamek - - światłowód - bardzo ekonomiczne w...;999000.0;83
Nowy Dwór;Mieszkanie i działka blisko PiłyTYLKO W NASZYM BIURZE, OFERTA NA WYŁĄCZNOŚĆ! Mieszkanie dwupokojowe Zapraszam na prezentację Bartosz Kukliński Specjalista ds. nieruchomości    Przedmiotem oferty jest kompaktowe, dwupokojowe, bezczynszowe mieszkanie o powierzchni 49 m2. Do mieszkania przynależy piwnica oraz budynek gospodarczy...;129000.0;49
Adama Mickiewicza;Mieszkanie 2-pokojoweZapraszamy do zapoznania się z atrakcyjną ofertą sprzedaży mieszkania w kamienicy! To mieszkanie o powierzchni 41,55 m² znajduje się w urokliwej kamienicy w samym sercu Krzyża Wielkopolskiego. Lokalizacja oferuje wygodę i bliskość do wszystkich udogodnień miejskiego życia. Mimo że mieszkanie...;139000.0;41
Oleśnica;Przytulne, zadbane mieszkanie w Oleśnicy 2 pokojeUWAGA!!! NOWA ZNACZNIE OBNIŻONA CENA! TERAZ TYLKO 205.000zł! Wirtualny spacer Dwupokojowe mieszkanie w Oleśnicy koło Chodzieży, z balkonem i dużą piwnicą. Możliwość dokupienia garażu. Dwa niezależne pokoje, balkon, jasna kuchnia (z wydzieloną spiżarnią), łazienka, oddzielne WC. Do mieszkania...;205000.0;57
11 Listopada;Mieszkanie w świetnej lokalizacji w Koninie, ul. 11 Listopada - PROMOCJAPrzedstawiamy Państwu przytulne mieszkanie o powierzchni 42,16 m2 usytuowane na III piętrze w doskonałej lokalizacji przy ul. 11 Listopada 25 w Koninie. Lokal składa się z 2 pokoi, kuchni, łazienki oraz korytarza. Mieszkanie wyposażone, gotowe do wprowadzenia. Idealne miejsce dla osób ceniących...;215000.0;42
Sierniki;Ładne mieszkanie w Siernikach 2 pokoje II piętroPolecamy Państwu na sprzedaż ładny lokal mieszkalny położony w Siernikach, gm. Rogoźno, który znajduje się w niskim bloku dwupiętrowym.   Lokal składa się z 2 pokoi, kuchni, łazienki wraz z toaletą, oraz korytarza. Z większego pokoju wyjście na balkon.  Zabudowa kuchni wraz ze sprzętem pozostaje...;219000.0;47
11 Listopada;11 Listopada - V Osiedle - parter - balkon. Na sprzedaż rozkładowe, dwustronne mieszkanie o powierzchni 39,02 m2 zlokalizowane na parterze wieżowca w Koninie przy ulicy 11 Listopada.. MIESZKANIE DO REMONTU. Lokal o funkcjonalnym rozkładzie, z osobnym wejściem do każdego pomieszczenia który składa...;229000.0;39
Trzcianka;Mieszkanie na sprzedaż w Centrum TrzciankiRenata Węgrzynowska Specjalista ds. Sprzedaży Nieruchomości Tylko u nas Oferta na wyłączność! Zapraszam do zapoznania się z ofertą sprzedaży zadbanego 2 pokojowego mieszkania w Centrum Trzcianki. Mieszkanie o powierzchni 51,40 m2 z przynależną piwnicą. Usytuowane  na III piętrze w 4- piętrowym...;260000.0;51
Walki Młodych;Mieszkanie na sprzedaż, Piła-Zamość, 4 pokojeNa sprzedaż wyjątkowa nieruchomość zlokalizowana w atrakcyjnej lokalizacji w Pile, przy ulicy Młodych. To czteropokojowe mieszkanie na parterze, charakteryzujące się funkcjonalnym rozkładem pomieszczeń. Mieszkanie o powierzchni 64,70 m2 składa się z czterech niezwykle ustawnych pokoi, co daje...;359000.0;64
Wągrowiec;3 pokoje, nowoczesne osiedle w WągrowcuNowa inwestycja mieszkaniowa w Wągrowcu przy ul. Gruwaldzkiej! Mieszkania w przedsprzedaży 5% taniej niż cena katalogowa -  cena podana w ogłoszeniu to właśnie cena promocyjna. Zapraszamy do zapoznania się z ofertą 24 nowoczesnych i kompaktowych mieszkań o powierzchni od 25 do 57 m² - idealnych...;393847.0;57
Wągrowiec;3 pokoje, nowoczesne osiedle w WągrowcuNowa inwestycja mieszkaniowa w Wągrowcu przy ul. Gruwaldzkiej! Mieszkania w przedsprzedaży 5% taniej niż cena katalogowa -  cena podana w ogłoszeniu to właśnie cena promocyjna. Zapraszamy do zapoznania się z ofertą 24 nowoczesnych i kompaktowych mieszkań o powierzchni od 25 do 57 m² - idealnych...;397718.0;55
Płomienna;Mieszkanie Grunwald 2 pokojeZapraszam do zapoznania się z oferta sprzedaży 2 pokojowego mieszkania Poznań Grunwald, ul. Płomienna. PODSTAWOWE INFORMACJE: -Powierzchnia: 37,5 m², 2 pokoje -Piętro: 3 z 4 (dla ambitnych - brak windy!) -Forma własności: Spółdzielcze własnościowe prawo do lokalu -Ogrzewanie miejskie - ciepło i...;399000.0;37
Leśna;Śliwniki, okolice Ostrowa Wielkopolskiego, nowe mieszkanie na sprzedaż, stan deweloperski, rynek pierwotny, atrakcyjne ceny. Przedstawiamy Państwu unikalną inwestycję, która zmieni oblicze aglomeracji kalisko - ostrowskiej. Miasteczko Zielone Ogrody to projekt, jakiego jeszcze nie było w naszym...;399000.0;57
Adama Asnyka;4\'pok. mieszkanie na sprzedaż, Asnyka, 430.000 złNa sprzedaż 4'pokojowe mieszkanie o powierzchni użytkowej ok. 72 m2 na osiedlu Asnyka w Kaliszu. Mieszkanie mieści się na III piętrze, w niskim bloku z płyty po termoizolacji. Układ mieszkania: przestronny salon z wyjściem na balkon, dwie niezależne sypialnie, kuchnia z jadalnią, łazienka z wc,...;430000.0;71
Os. Zygmunta IIi Wazy;Dwupokojowe mieszkanie na sprzedaż w SwarzędzuNA SPRZEDAŻ DWUPOKOJOWE MIESZKANIE W SWARZĘDZU LOKALIZACJA: Mieszkanie zlokalizowane jest na trzecim piętrze niskiego bloku na osiedlu Zygmunta III Wazy. W zasięgu wzroku są liczne kawiarnie, piekarnie, szkoła podstawowa, apteka, sklepy i punkty usługowe. W 10 minut można dojść pieszo do Jeziora...;435128.0;43
Kościelna;Mieszkanie z lokalem usługowymNa sprzedaż 2-pokojowe z lokalem usługowym w Ślesinie . Mieszkanie idealnie nadaje się dla młodego małżeństwa lub pod wynajem oraz na działalność gospodarczą. Szczegóły nieruchomości: ·         Powierzchnia: 90 m2 ·         Liczba pokoi: 2 ·         Piętro: 1 ·         Stan mieszkania:,  dobry ...;450000.0;90
Kalisz;Sprzedam Przestronne Trzypokojowe MieszkanieSprzedam przestronne mieszkanie o pow 68,6 m2 usytuowane na I piętrze w odnowionym bloku mieszkalnym z cegły w centrum miasta. Mieszkanie trzypokojowe, rozkładowe kuchnia osobna, wc połączone z łazienką. Mieszkanie po kapitalnym remoncie dwa lata temu, wymienione instalacje, grzejniki odnowione...;455000.0;68
Hawelańska;Kawalerka z bardzo dużym tarasemKontakt: Prowizja 0% Na sprzedaż mieszkanie jednopokojowe z dużym tarasem, w standardzie developerskim o pow. 33,42m2, na które składają się pokój dzienny z aneksem kuchennym o pow. 25,42m2, z wyjściem na bardzo duży taras o pow. 88,55m2, łazienka o pow. 4,72m2, korytarz pow. 3,28m2. Standard...;467880.0;33
Nowe Skalmierzyce;Na sprzedaż mieszkanie 101m2, MącznikiNa sprzedaż przestronne 4'pokojowe mieszkanie o powierzchni ok. 101 m2 mieszczące się na I'szym piętrze, w dwukondygnacyjnym budynku typu szeregowiec na granicy Mącznik i Nowych Skalmierzyc. Nieruchomość wykonywana w standardzie deweloperskim plus, z wysokiej jakości materiałów budowlanych - w...;469000.0;101
